date,code,conc,type,stock_cord,stock_usd,flow_cord,flow_usd
2005-09-01,tcomb,Derivados del petróleo,ejecutado,1349971360.92,80188882,453019404.95000005,26909548
2005-12-01,tcomb,Derivados del petróleo,ejecutado,1756133003.04,103049280,406161642.1199999,23833425
2006-03-01,tcomb,Derivados del petróleo,ejecutado,465437671.31,26981524,465437671.31,26981524
2006-06-01,tcomb,Derivados del petróleo,ejecutado,911947917.34,52230112,446510246.03000003,25573040
2006-09-01,tcomb,Derivados del petróleo,ejecutado,1391756585.67,78741276,479808668.33000004,27146088
2006-12-01,tcomb,Derivados del petróleo,ejecutado,1846050904.5,103167201,454294318.8299999,25388397
2007-03-01,tcomb,Derivados del petróleo,ejecutado,510065055.65,28160550,510065055.65,28160550
2007-06-01,tcomb,Derivados del petróleo,ejecutado,1032337654.8,56309733,522272599.15,28487802
2007-09-01,tcomb,Derivados del petróleo,ejecutado,1528878662.38,82380201,496541007.58000016,26755000
2007-12-01,tcomb,Derivados del petróleo,ejecutado,2107610033.22,112175807,578731370.8399999,30802500
2008-03-01,tcomb,Derivados del petróleo,ejecutado,554227426.47,29140195,554227426.47,29140195
2008-06-01,tcomb,Derivados del petróleo,ejecutado,1086673139.62,56446238,532445713.14999986,27657403
2008-09-01,tcomb,Derivados del petróleo,ejecutado,1615344524.67,82890350,528671385.0500002,27128427
2008-12-01,tcomb,Derivados del petróleo,ejecutado,2162182459.73,109598531,546837935.06,27718583
2009-03-01,tcomb,Derivados del petróleo,ejecutado,605257573.37,30309387,605257573.37,30309387
2009-06-01,tcomb,Derivados del petróleo,ejecutado,1039578289.24,51432828,434320715.87,21487889
2009-09-01,tcomb,Derivados del petróleo,ejecutado,1647217930.75,80504891,607639641.51,29697323
2009-12-01,tcomb,Derivados del petróleo,ejecutado,2276564039.07,109903154,629346108.3200002,30382243
2010-03-01,tcomb,Derivados del petróleo,ejecutado,783250657.5,37354973,783250657.5,37354973
2010-06-01,tcomb,Derivados del petróleo,ejecutado,1445964999.72,68132064,662714342.22,31226272
2010-09-01,tcomb,Derivados del petróleo,ejecutado,2093239999.73,97431862,647275000.01,30128035
2010-12-01,tcomb,Derivados del petróleo,ejecutado,2698889625.41,124086997,605649625.6799998,27845986
2011-03-01,tcomb,Derivados del petróleo,ejecutado,771787241.78,35055483,771787241.78,35055483
2011-06-01,tcomb,Derivados del petróleo,ejecutado,1344540643.68,60336272,572753401.9000001,25702313
2011-09-01,tcomb,Derivados del petróleo,ejecutado,1971723974.08,87405505,627183330.3999999,27802713
2011-12-01,tcomb,Derivados del petróleo,ejecutado,2700122759.63,118232055,728398785.5500002,31894878
2012-03-01,tcomb,Derivados del petróleo,ejecutado,734528974.47,31772853,734528974.47,31772853
2012-06-01,tcomb,Derivados del petróleo,ejecutado,1503527779.5,64252548,768998805.03,32862800
2012-09-01,tcomb,Derivados del petróleo,ejecutado,2230485781.02,94163148,726958001.52,30689572
2012-12-01,tcomb,Derivados del petróleo,ejecutado,3045311876.37,126995118,814826095.3499999,33979750
2013-03-01,tcomb,Derivados del petróleo,ejecutado,815086620.25,33580215,815086620.25,33580215
2013-06-01,tcomb,Derivados del petróleo,ejecutado,1724275599.13,70183116,909188978.8800001,37006680
2013-09-01,tcomb,Derivados del petróleo,ejecutado,2516589784.7,101187403,792314185.5699997,31857483
2013-12-01,tcomb,Derivados del petróleo,ejecutado,3417655195.31,135737977,901065410.6100001,35787342
2014-03-01,tcomb,Derivados del petróleo,ejecutado,957841550.69,37582356,957841550.69,37582356
2014-06-01,tcomb,Derivados del petróleo,ejecutado,1958470343.09,75919546,1000628792.3999999,38789091
2014-09-01,tcomb,Derivados del petróleo,ejecutado,2886774994.63,110544650,928304651.5400002,35548012
2014-12-01,tcomb,Derivados del petróleo,ejecutado,3937528013.86,148938687,1050753019.23,39745184
2015-03-01,tcomb,Derivados del petróleo,ejecutado,1101363491.84,41155875,1101363491.84,41155875
2015-06-01,tcomb,Derivados del petróleo,ejecutado,2092859177.57,77265791,991495685.73,36604803
2015-09-01,tcomb,Derivados del petróleo,ejecutado,3134280495.07,114307134,1041421317.5000002,37980610
2015-12-01,tcomb,Derivados del petróleo,ejecutado,4396408901.1,158377164,1262128406.0300002,45467181
2016-03-01,tcomb,Derivados del petróleo,ejecutado,1233978526.57,43913468,1233978526.57,43913468
2016-06-01,tcomb,Derivados del petróleo,ejecutado,2501477766.75,87946453,1267499240.18,44562484
2016-09-01,tcomb,Derivados del petróleo,ejecutado,3732160622.47,129623772,1230682855.7199998,42743539
2016-12-01,tcomb,Derivados del petróleo,ejecutado,5021467548.73,172277562,1289306926.2599998,44233813
2017-03-01,tcomb,Derivados del petróleo,ejecutado,1350746548.43,45782176,1350746548.43,45782176
2017-06-01,tcomb,Derivados del petróleo,ejecutado,2749715548.52,92078134,1398969000.09,46846466
2017-09-01,tcomb,Derivados del petróleo,ejecutado,4106621935.53,135844325,1356906387.0100002,44885562
2017-12-01,tcomb,Derivados del petróleo,ejecutado,5534028343.24,180824528,1427406407.7099996,46640544
2018-03-01,tcomb,Impuesto conglobado a los combustibles,ejecutado,1411984360.46,45578826,1411984360.46,45578826
2018-06-01,tcomb,Impuesto conglobado a los combustibles,ejecutado,2775165329.31,88505100,1363180968.85,43474335
2018-09-01,tcomb,Impuesto conglobado a los combustibles,ejecutado,3991642376.16,125753226,1216477046.85,38324053
2018-12-01,tcomb,Impuesto conglobado a los combustibles,ejecutado,5394860716.37,167883028,1403218340.21,43666845
2019-03-01,tcomb,Impuesto conglobado a los combustibles,ejecutado,1366742771.42,42017550,1366742771.42,42017550
2019-06-01,tcomb,Impuesto conglobado a los combustibles,ejecutado,2804629340.23,85185486,1437886568.81,43673174
2019-09-01,tcomb,Impuesto conglobado a los combustibles,ejecutado,4214289965.49,126445277,1409660625.2599998,42295364
2019-12-01,tcomb,Impuesto conglobado a los combustibles,ejecutado,5588582227.51,165809989,1374292262.0200005,40774453
2020-03-01,tcomb,Impuesto conglobado a los combustibles,ejecutado,1205125403.55,35482348,1205125403.55,35482348
2020-06-01,tcomb,Impuesto conglobado a los combustibles,ejecutado,2553373725.52,74628158,1348248321.97,39405626
2005-03-01,tcorr,Transferencias corrientes,ejecutado,6567104.4,399731.1,6567104.4,399731.1
2005-06-01,tcorr,Transferencias corrientes,ejecutado,23682204.78,1424172.1,17115100.380000003,1029247.5
2005-09-01,tcorr,Transferencias corrientes,ejecutado,45315913.23,2691784.8,21633708.449999996,1285051.6
2005-12-01,tcorr,Transferencias corrientes,ejecutado,102716251.48,6027354.2,57400338.25000001,3368232.1
2006-03-01,tcorr,Transferencias corrientes,ejecutado,25909523.51,1501980.8,25909523.51,1501980.8
2006-06-01,tcorr,Transferencias corrientes,ejecutado,39028811.75,2235302.2,13119288.239999998,751382.7
2006-09-01,tcorr,Transferencias corrientes,ejecutado,67565986.56,3822674.2,28537174.810000002,1614544.9
2006-12-01,tcorr,Transferencias corrientes,ejecutado,78985656.57,4414141.1,11419670.00999999,638192.3
2007-03-01,tcorr,Transferencias corrientes,ejecutado,1883191.35,103970.5,1883191.35,103970.5
2007-06-01,tcorr,Transferencias corrientes,ejecutado,11883190.35,648178.7,9999999,545458.4
2007-09-01,tcorr,Transferencias corrientes,ejecutado,24403189.35,1314911.2,12519999.000000002,674612.1
2007-12-01,tcorr,Transferencias corrientes,ejecutado,110906191.35,5902890.6,86503002,4604051
2008-03-01,tcorr,Transferencias corrientes,ejecutado,7500000,394335.3,7500000,394335.3
2008-06-01,tcorr,Transferencias corrientes,ejecutado,21500000,1116797.8,14000000,727217.1
2008-09-01,tcorr,Transferencias corrientes,ejecutado,48250000,2475917.3,26750000,1372658.8
2008-12-01,tcorr,Transferencias corrientes,ejecutado,72186338.43,3659042.1,23936338.430000007,1213305.3
2009-03-01,tcorr,Transferencias corrientes,ejecutado,113913,5704.4,113913,5704.4
2009-06-01,tcorr,Transferencias corrientes,ejecutado,7613913,376696.1,7500000,371060.3
2009-09-01,tcorr,Transferencias corrientes,ejecutado,40113913,1960497.2,32500000,1588380.6
2009-12-01,tcorr,Transferencias corrientes,ejecutado,50064000,2416884.1,9950087,480349.3
2010-03-01,tcorr,Transferencias corrientes,ejecutado,6333333.33,302050.8,6333333.33,302050.8
2010-06-01,tcorr,Transferencias corrientes,ejecutado,21999999.99,1036612.5,15666666.659999998,738193.8
2010-09-01,tcorr,Transferencias corrientes,ejecutado,35999999.97,1675654.5,13999999.98,651643.4
2010-12-01,tcorr,Transferencias corrientes,ejecutado,50308009.1,2313014.1,14308009.130000003,657840.1
2011-03-01,tcorr,Transferencias corrientes,ejecutado,8000000.1,363369.4,8000000.1,363369.4
2011-06-01,tcorr,Transferencias corrientes,ejecutado,27000000,1211625.2,18999999.9,852625.1
2011-09-01,tcorr,Transferencias corrientes,ejecutado,43632003.9,1934184.2,16632003.899999999,737288.1
2011-12-01,tcorr,Transferencias corrientes,ejecutado,60132003.9,2633039.7,16500000,722496.4
2012-03-01,tcorr,Transferencias corrientes,ejecutado,10500000,454189,10500000,454189
2012-06-01,tcorr,Transferencias corrientes,ejecutado,22725572.78,971166.6,12225572.780000001,522454.1
2012-09-01,tcorr,Transferencias corrientes,ejecutado,42225572.78,1782613,19500000,823220.4
2012-12-01,tcorr,Transferencias corrientes,ejecutado,61725572.78,2574070.2,19500000,813185.9
2013-03-01,tcorr,Transferencias corrientes,ejecutado,12250000,504679.7,12250000,504679.7
2013-06-01,tcorr,Transferencias corrientes,ejecutado,26550000,1080663.5,14300000,582052.3
2013-09-01,tcorr,Transferencias corrientes,ejecutado,40800000,1640492.3,14250000,572966
2013-12-01,tcorr,Transferencias corrientes,ejecutado,54050000,2146687.5,13250000,526246.2
2014-03-01,tcorr,Transferencias corrientes,ejecutado,11250000,441410.7,11250000,441410.7
2014-06-01,tcorr,Transferencias corrientes,ejecutado,22500000,872206.1,11250000,436103.1
2014-09-01,tcorr,Transferencias corrientes,ejecutado,33750000,1292404.8,11250000,430801.6
2014-12-01,tcorr,Transferencias corrientes,ejecutado,45000000,1702144.3,11250000,425536.1
2015-03-01,tcorr,Transferencias corrientes,ejecutado,12499999.98,467101.4,12499999.98,467101.4
2015-06-01,tcorr,Transferencias corrientes,ejecutado,16666666.64,615312.9,4166666.66,153828.2
2015-09-01,tcorr,Transferencias corrientes,ejecutado,16666666.64,607832.9,0,0
2015-12-01,tcorr,Transferencias corrientes,ejecutado,16666666.64,600403.5,0,0
2016-03-01,tcorr,Transferencias corrientes,ejecutado,7093269,252427.4,7093269,252427.4
2016-06-01,tcorr,Transferencias corrientes,ejecutado,15219109.24,535070.4,8125840.24,285686.7
2016-09-01,tcorr,Transferencias corrientes,ejecutado,17583532.24,610703.6,2364422.999999998,82120.1
2016-12-01,tcorr,Transferencias corrientes,ejecutado,32088398.49,1100895.5,14504866.25,497636
2017-03-01,tcorr,Transferencias corrientes,ejecutado,7779966.99,263694,7779966.99,263694
2017-06-01,tcorr,Transferencias corrientes,ejecutado,15070545.98,504658.7,7290578.99,244135.4
2017-09-01,tcorr,Transferencias corrientes,ejecutado,20803026.64,688150.3,5732480.66,189626.7
2017-12-01,tcorr,Transferencias corrientes,ejecutado,55000000,1797126.5,34196973.36,1117387
2018-03-01,tcorr,"Transferencias, subsidios y donaciones corrientes",ejecutado,35769075.26,1154625,35769075.26,1154625
2018-06-01,tcorr,"Transferencias, subsidios y donaciones corrientes",ejecutado,75724147.9,2414981.6,39955072.64000001,1274240.4
2018-09-01,tcorr,"Transferencias, subsidios y donaciones corrientes",ejecutado,103313807.06,3254811.8,27589659.159999996,869188.3
2018-12-01,tcorr,"Transferencias, subsidios y donaciones corrientes",ejecutado,207546341.13,6458648.4,104232534.07,3243619.1
2019-03-01,tcorr,"Transferencias, subsidios y donaciones corrientes",ejecutado,43515388,1337786.5,43515388,1337786.5
2019-06-01,tcorr,"Transferencias, subsidios y donaciones corrientes",ejecutado,87035027.7,2643529.8,43519639.7,1321829.4
2019-09-01,tcorr,"Transferencias, subsidios y donaciones corrientes",ejecutado,142626055.04,4279342.7,55591027.33999999,1667949.5
2019-12-01,tcorr,"Transferencias, subsidios y donaciones corrientes",ejecutado,222945863.15,6614674.3,80319808.11000001,2383042.1
2020-03-01,tcorr,"Transferencias, subsidios y donaciones corrientes",ejecutado,47000000,1383814.8,47000000,1383814.8
2020-06-01,tcorr,"Transferencias, subsidios y donaciones corrientes",ejecutado,101246249.59,2959152.1,54246249.59,1585470.1
2018-03-01,tur01,Tarjeta de turismo,ejecutado,5206416.74,168063,5206416.74,168063
2018-06-01,tur01,Tarjeta de turismo,ejecutado,19600367.11,625092,14393950.37,459049.4
2018-09-01,tur01,Tarjeta de turismo,ejecutado,24949564.28,786014,5349197.170000002,168521.8
2018-12-01,tur01,Tarjeta de turismo,ejecutado,35070983.64,1091376,10121419.36,314969.1
2019-03-01,tur01,Tarjeta de turismo,ejecutado,15343458,471701,15343458,471701.4
2019-06-01,tur01,Tarjeta de turismo,ejecutado,10283559.98,312344,-5059898.02,-153685.1
2019-09-01,tur01,Tarjeta de turismo,ejecutado,16392041.42,491826,6108481.4399999995,183278.5
2019-12-01,tur01,Tarjeta de turismo,ejecutado,25220572.24,748280,8828530.819999998,261937.4
2020-03-01,tur01,Tarjeta de turismo,ejecutado,8544405.92,251572,8544405.92,251571.8
2020-06-01,tur01,Tarjeta de turismo,ejecutado,8769384.94,256305,224979.01999999955,6575.5
2018-03-01,tur02,Derecho de terminal aérea,ejecutado,2910385.1,93947,2910385.1,93947.2
2018-06-01,tur02,Derecho de terminal aérea,ejecutado,16736425.27,533755,13826040.17,440937.7
2018-09-01,tur02,Derecho de terminal aérea,ejecutado,21961650.76,691883,5225225.490000002,164616.2
2018-12-01,tur02,Derecho de terminal aérea,ejecutado,32083077.1,998395,10121426.34,314969.3
2019-03-01,tur02,Derecho de terminal aérea,ejecutado,15343718.94,471709,15343718.94,471709.5
2019-06-01,tur02,Derecho de terminal aérea,ejecutado,10507395.77,319143,-4836323.17,-146894.5
2019-09-01,tur02,Derecho de terminal aérea,ejecutado,16615877.2,498542,6108481.43,183278.5
2019-12-01,tur02,Derecho de terminal aérea,ejecutado,25444407.68,754921,8828530.48,261937.4
2020-03-01,tur02,Derecho de terminal aérea,ejecutado,8544405.92,251572,8544405.92,251571.8
2020-06-01,tur02,Derecho de terminal aérea,ejecutado,8769384.6,256305,224978.6799999997,6575.5
2018-03-01,tur03,Despacho migratorio,ejecutado,6396257.39,206471,6396257.39,206471.1
2018-06-01,tur03,Despacho migratorio,ejecutado,19916259.51,635166,13520002.120000001,431177.6
2018-09-01,tur03,Despacho migratorio,ejecutado,25781260.29,812216,5865000.7799999975,184771.8
2018-12-01,tur03,Despacho migratorio,ejecutado,39283251.23,1222458,13501990.939999998,420169.4
2019-03-01,tur03,Despacho migratorio,ejecutado,20458291.6,628946,20458291.6,628945.9
2019-06-01,tur03,Despacho migratorio,ejecutado,19232637.81,584156,-1225653.7900000028,-37227
2019-09-01,tur03,Despacho migratorio,ejecutado,27377280.15,821426,8144642.34,244371.3
2019-12-01,tur03,Despacho migratorio,ejecutado,39004292.34,1157235,11627012.190000005,344966.7
2020-03-01,tur03,Despacho migratorio,ejecutado,11392540.64,335429,11392540.64,335429.1
2020-06-01,tur03,Despacho migratorio,ejecutado,11692512.46,341740,299971.8200000003,8767.4
2018-03-01,tur04,Prórroga de estancia,ejecutado,0,0,0,0
2018-06-01,tur04,Prórroga de estancia,ejecutado,1854220.69,59134,1854220.69,59134
2018-09-01,tur04,Prórroga de estancia,ejecutado,6833435.1,215281,4979214.41,156866
2018-12-01,tur04,Prórroga de estancia,ejecutado,15475743.06,481591,8642307.96,268941
2019-03-01,tur04,Prórroga de estancia,ejecutado,5237360.91,161011,5237360.91,161011
2019-06-01,tur04,Prórroga de estancia,ejecutado,13407028.38,407214,8169667.470000001,248139
2019-09-01,tur04,Prórroga de estancia,ejecutado,19248921.06,577543,5841892.679999998,175280
2019-12-01,tur04,Prórroga de estancia,ejecutado,26276769.76,779616,7027848.700000003,208512
2020-03-01,tur04,Prórroga de estancia,ejecutado,6304387.16,185619,6304387.16,185619
2020-06-01,tur04,Prórroga de estancia,ejecutado,9638849.55,281717,3334462.3900000006,97457
2018-03-01,veh,Registro de la propiedad vehicular,ejecutado,34069245.7,1099755,34069245.7,1099755
2018-06-01,veh,Registro de la propiedad vehicular,ejecutado,58004033.03,1849855,23934787.33,763324
2018-09-01,veh,Registro de la propiedad vehicular,ejecutado,80787714.57,2545147,22783681.53999999,717780
2018-12-01,veh,Registro de la propiedad vehicular,ejecutado,110328926.63,3433333,29541212.060000002,919295
2019-03-01,veh,Registro de la propiedad vehicular,ejecutado,32336570.64,994118,32336570.64,994118
2019-06-01,veh,Registro de la propiedad vehicular,ejecutado,58526199.84,1777626,26189629.200000003,795462
2019-09-01,veh,Registro de la propiedad vehicular,ejecutado,86616324,2598830,28090124.159999996,842814
2019-12-01,veh,Registro de la propiedad vehicular,ejecutado,130953730.58,3885321,44337406.58,1315465
2020-03-01,veh,Registro de la propiedad vehicular,ejecutado,35028119.86,1031328,35028119.86,1031328
2020-06-01,veh,Registro de la propiedad vehicular,ejecutado,55968805.8,1635816,20940685.939999998,612039
