date,concept,cat,type,stock_cord,stock_usd,flow_cord,flow_usd
2013-09-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,184699537.23,7426425.511,58420961.879999995,2348998.42299
2013-12-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,295668235.56,11742965.826,110968698.33000001,4407310.20625
2014-03-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,72269430.87,2835599.9878,72269430.87,2835599.98778
2014-06-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,137999377.43,5349506.6598,65729946.56,2548002.70423
2014-09-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,204064704.5,7814346.9064,66065327.06999999,2529871.03025
2014-12-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,333174863.46,12602482.2191,129110158.95999998,4883647.18064
2015-03-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,44700659.12,1670379.2526,44700659.12,1670379.25263
2015-06-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,93517660.48,3452557.2087,48817001.36000001,1802263.75516
2015-09-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,134339866,4899371.6746,40822205.519999996,1488784.85126
2015-12-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,210016250.81,7565669.8172,75676384.81,2726182.08458
2016-03-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,41092579.67,1462357.431,41092579.67,1462357.43096
2016-06-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,82583168.69,2903442.4472,41490589.019999996,1458717.78998
2016-09-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,124482522.78,4323472.6005,41899354.09,1455230.06236
2016-12-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,194504850.87,6673113.234,70022328.09,2402340.72396
2017-03-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,44130012.22,1495741.7486,44130012.22,1495741.74859
2017-06-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,89650903.79,3002087.9501,45520891.57000001,1524331.76112
2017-09-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,130469477.7,4315843.6348,40818573.91,1350251.30397
2017-12-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,191161297.49,6246200.6381,60691819.79000001,1983106.8761
2018-03-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,46723756.26,1508241.8725,46723756.26,1508241.87252
2018-06-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,88341653.97,2817376.9788,41617897.71,1327270.90385
2018-09-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,129145856.27,4068628.0443,40804202.3,1285500.95682
2018-12-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,184744003.62,5749060.9003,55598147.35000001,1730162.43449
2019-03-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,36442715.16,1120352.4565,36442715.16,1120352.45652
2019-06-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,79844394.72,2425127.437,43401679.56,1318246.62559
2019-09-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,118898264.06,3567415.641,39053869.34,1171769.7094
2019-12-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,179739285.07,5332760.1846,60841021.00999999,1805117.75322
2020-03-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,43838839.56,1290741.1724,43838839.56,1290741.17242
2020-06-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,86787789.37,2536570.6554,42948949.81,1255280.80112
2020-09-01,"Ministerio de Fomento, Industria y Comercio",total,ejecutado,123919790.72,3595171.7537,37132001.349999994,1077276.85494
2005-03-01,Ministerio de Gobernación,capital,ejecutado,1861352.21,113298.0928,1861352.21,113298.0928
2005-06-01,Ministerio de Gobernación,capital,ejecutado,3238854.38,194774.3552,1377502.17,82838.5798
2005-09-01,Ministerio de Gobernación,capital,ejecutado,20738825.29,1231895.1781,17499970.91,1039505.8293
2005-12-01,Ministerio de Gobernación,capital,ejecutado,72179380.37,4235461.1708,51440555.080000006,3018514.0483
2006-03-01,Ministerio de Gobernación,capital,ejecutado,832686.11,48270.9963,832686.11,48270.9963
2006-06-01,Ministerio de Gobernación,capital,ejecutado,10570277.21,605392.867,9737591.100000001,557702.3267
2006-09-01,Ministerio de Gobernación,capital,ejecutado,20203876.43,1143072.7343,9633599.219999999,545039.1978
2006-12-01,Ministerio de Gobernación,capital,ejecutado,40292992.33,2251787.9785,20089115.9,1122687.2731
2007-03-01,Ministerio de Gobernación,capital,ejecutado,5736779.74,316726.0099,5736779.74,316726.0099
2007-06-01,Ministerio de Gobernación,capital,ejecutado,24138640.66,1316662.6237,18401860.92,1003745.1082
2007-09-01,Ministerio de Gobernación,capital,ejecutado,58563205.53,3155547.1151,34424564.870000005,1854890.5474
2007-12-01,Ministerio de Gobernación,capital,ejecutado,138905825.13,7393148.0769,80342619.6,4276169.7217
2008-03-01,Ministerio de Gobernación,capital,ejecutado,6921016.64,363893.5316,6921016.64,363893.5316
2008-06-01,Ministerio de Gobernación,capital,ejecutado,41291623.24,2144855.441,34370606.6,1785349.5889
2008-09-01,Ministerio de Gobernación,capital,ejecutado,96745535.19,4964433.991,55453911.949999996,2845581.2961
2008-12-01,Ministerio de Gobernación,capital,ejecutado,196668207.5,9968884.2614,99922672.31,5064964.836
2009-03-01,Ministerio de Gobernación,capital,ejecutado,5868876.25,293894.7777,5868876.25,293894.7777
2009-06-01,Ministerio de Gobernación,capital,ejecutado,45078070.83,2230224.1974,39209194.58,1939863.2839
2009-09-01,Ministerio de Gobernación,capital,ejecutado,65728703.89,3212375.2791,20650633.060000002,1009263.5213
2009-12-01,Ministerio de Gobernación,capital,ejecutado,120437316.13,5814218.5739,54708612.239999995,2641106.9232
2010-03-01,Ministerio de Gobernación,capital,ejecutado,10371912.9,494659.6945,10371912.9,494659.6945
2010-06-01,Ministerio de Gobernación,capital,ejecutado,32054196.98,1510353.7112,21682284.08,1021642.1347
2010-09-01,Ministerio de Gobernación,capital,ejecutado,49780513.43,2317081.7119,17726316.45,825088.3897
2010-12-01,Ministerio de Gobernación,capital,ejecutado,107035432.92,4921174.0024,57254919.49,2632412.591
2011-03-01,Ministerio de Gobernación,capital,ejecutado,49692166.96,2257076.5945,49692166.96,2257076.5945
2011-06-01,Ministerio de Gobernación,capital,ejecutado,68462402.88,3072250.8644,18770235.919999994,842314.4836
2011-09-01,Ministerio de Gobernación,capital,ejecutado,79794036.58,3537228.4134,11331633.700000003,502325.4671
2011-12-01,Ministerio de Gobernación,capital,ejecutado,114846857.75,5028875.0641,35052821.17,1534880.9864
2012-03-01,Ministerio de Gobernación,capital,ejecutado,4894450.79,211714.8155,4894450.79,211714.8155
2012-06-01,Ministerio de Gobernación,capital,ejecutado,52671228.03,2250880.0146,47776777.24,2041717.9753
2012-09-01,Ministerio de Gobernación,capital,ejecutado,90288119.72,3811642.1325,37616891.69,1588050.8942
2012-12-01,Ministerio de Gobernación,capital,ejecutado,165643075.92,6907621.5715,75354956.19999999,3142440.5643
2013-03-01,Ministerio de Gobernación,capital,ejecutado,14179591.65,584175.6212,14179591.65,584175.6212
2013-06-01,Ministerio de Gobernación,capital,ejecutado,127591268.32,5193341.9163,113411676.66999999,4616190.6062
2013-09-01,Ministerio de Gobernación,capital,ejecutado,193657547.31,7786610.4664,66066278.99000001,2656402.431
2013-12-01,Ministerio de Gobernación,capital,ejecutado,279942724.86,11118400.477,86285177.55000001,3426962.282
2014-03-01,Ministerio de Gobernación,capital,ejecutado,12968669.25,508845.2742,12968669.25,508845.2742
2014-06-01,Ministerio de Gobernación,capital,ejecutado,80143325.07,3106733.2273,67174655.82,2604006.4482
2014-09-01,Ministerio de Gobernación,capital,ejecutado,139167656.49,5329213.3426,59024331.42000002,2260246.8309
2014-12-01,Ministerio de Gobernación,capital,ejecutado,335469401.38,12689274.1008,196301744.89,7425197.7591
2015-03-01,Ministerio de Gobernación,capital,ejecutado,47740175.58,1783960.2452,47740175.58,1783960.2452
2015-06-01,Ministerio de Gobernación,capital,ejecutado,111730210.28,4124942.1868,63990034.7,2362433.5174
2015-09-01,Ministerio de Gobernación,capital,ejecutado,181097008.02,6604603.517,69366797.74000001,2529805.4414
2015-12-01,Ministerio de Gobernación,capital,ejecutado,399082679.03,14376638.7965,217985671.00999996,7852761.8952
2016-03-01,Ministerio de Gobernación,capital,ejecutado,67142980.49,2389410.3813,67142980.49,2389410.3813
2016-06-01,Ministerio de Gobernación,capital,ejecutado,162457321.17,5711641.847,95314340.67999999,3351042.4333
2016-09-01,Ministerio de Gobernación,capital,ejecutado,208872286.36,7254461.0032,46414965.19000003,1612064.2944
2016-12-01,Ministerio de Gobernación,capital,ejecutado,391464545.85,13430447.7748,182592259.49,6264413.5495
2017-03-01,Ministerio de Gobernación,capital,ejecutado,11284918.41,382490.7981,11284918.41,382490.7981
2017-06-01,Ministerio de Gobernación,capital,ejecutado,62096220.95,2079380.2269,50811302.54000001,1701488.6926
2017-09-01,Ministerio de Gobernación,capital,ejecutado,130355586.14,4312076.1777,68259365.19,2257974.4471
2017-12-01,Ministerio de Gobernación,capital,ejecutado,296503575.33,9688262.4555,166147989.19,5428890.1034
2018-03-01,Ministerio de Gobernación,capital,ejecutado,46438013.5,1499018.1022,46438013.5,1499018.1022
2018-06-01,Ministerio de Gobernación,capital,ejecutado,82111905.23,2618698.8932,35673891.730000004,1137705.6777
2018-09-01,Ministerio de Gobernación,capital,ejecutado,141563402.78,4459832.063,59451497.55,1872967.7993
2018-12-01,Ministerio de Gobernación,capital,ejecutado,283973574.03,8836992.4825,142410171.24999997,4431671.5634
2019-03-01,Ministerio de Gobernación,capital,ejecutado,362563.3,11146.2245,362563.3,11146.2245
2019-06-01,Ministerio de Gobernación,capital,ejecutado,14390142.69,437074.2615,14027579.389999999,426062.0645
2019-09-01,Ministerio de Gobernación,capital,ejecutado,54047253.08,1621630.2022,39657110.39,1189869.3139
2019-12-01,Ministerio de Gobernación,capital,ejecutado,377709110.19,11206409.903,323661857.11,9602859.2981
2020-03-01,Ministerio de Gobernación,capital,ejecutado,12864.32,378.7625,12864.32,378.7625
2020-06-01,Ministerio de Gobernación,capital,ejecutado,136326981.14,3984466.2758,136314116.82,3984090.2868
2020-09-01,Ministerio de Gobernación,capital,ejecutado,191543303.73,5557070.9987,55216322.59,1601940.7567
2005-03-01,Ministerio de Gobernación,corriente,ejecutado,163357615.12,9943365.9748,163357615.12,9943365.9748
2005-06-01,Ministerio de Gobernación,corriente,ejecutado,365773218.39,21996432.8126,202415603.26999998,12172627.7204
2005-09-01,Ministerio de Gobernación,corriente,ejecutado,562239090.99,33397244.8028,196465872.60000002,11670157.6745
2005-12-01,Ministerio de Gobernación,corriente,ejecutado,858160400.49,50356556.6224,295921309.5,17364560.482
2006-03-01,Ministerio de Gobernación,corriente,ejecutado,197110471.69,11426537.2411,197110471.69,11426537.2411
2006-06-01,Ministerio de Gobernación,corriente,ejecutado,428129185.87,24520298.7707,231018714.18,13231164.9854
2006-09-01,Ministerio de Gobernación,corriente,ejecutado,661346949.97,37416961.4952,233217764.10000002,13194738.5555
2006-12-01,Ministerio de Gobernación,corriente,ejecutado,1017197039.65,56846412.5692,355850089.67999995,19886806.8056
2007-03-01,Ministerio de Gobernación,corriente,ejecutado,266414629.87,14708677.4335,266414629.87,14708677.4335
2007-06-01,Ministerio de Gobernación,corriente,ejecutado,467567964.62,25503891.1152,201153334.75,10972079.2165
2007-09-01,Ministerio de Gobernación,corriente,ejecutado,742390143.49,40002029.5065,274822178.87,14808177.3507
2007-12-01,Ministerio de Gobernación,corriente,ejecutado,1137160367.03,60524423.4559,394770223.53999996,21011319.8367
2008-03-01,Ministerio de Gobernación,corriente,ejecutado,241632515.16,12704565.5075,241632515.16,12704565.5075
2008-06-01,Ministerio de Gobernación,corriente,ejecutado,548352109.02,28483646.6165,306719593.86,15932267.5671
2008-09-01,Ministerio de Gobernación,corriente,ejecutado,887249290.45,45528618.2186,338897181.43000007,17390287.6619
2008-12-01,Ministerio de Gobernación,corriente,ejecutado,1353215423.74,68592926.6935,465966133.28999996,23619285.0463
2009-03-01,Ministerio de Gobernación,corriente,ejecutado,289639265.84,14504219.2106,289639265.84,14504219.2106
2009-06-01,Ministerio de Gobernación,corriente,ejecutado,601118942.5,29740181.5643,311479676.66,15410364.7091
2009-09-01,Ministerio de Gobernación,corriente,ejecutado,922460493.88,45083640.9534,321341551.38,15705005.4956
2009-12-01,Ministerio de Gobernación,corriente,ejecutado,1364157650.15,65855924.0781,441697156.2700001,21323323.1406
2010-03-01,Ministerio de Gobernación,corriente,ejecutado,376386453.68,17950710.7289,376386453.68,17950710.7289
2010-06-01,Ministerio de Gobernación,corriente,ejecutado,654527109.82,30840499.6087,278140656.14000005,13105640.1915
2010-09-01,Ministerio de Gobernación,corriente,ejecutado,1011497555.68,47081123.2423,356970445.8599999,16615531.5562
2010-12-01,Ministerio de Gobernación,corriente,ejecutado,1522575968.71,70003559.2844,511078413.0300001,23497880.3822
2011-03-01,Ministerio de Gobernación,corriente,ejecutado,321058982.83,14582876.1337,321058982.83,14582876.1337
2011-06-01,Ministerio de Gobernación,corriente,ejecutado,691366536.99,31025078.7512,370307554.16,16617554.3873
2011-09-01,Ministerio de Gobernación,corriente,ejecutado,1092808061.11,48443616.7144,401441524.1199999,17795695.3465
2011-12-01,Ministerio de Gobernación,corriente,ejecutado,1671133109.17,73175007.0149,578325048.0600002,25323500.0949
2012-03-01,Ministerio de Gobernación,corriente,ejecutado,469823581.94,20322732.2585,469823581.94,20322732.2585
2012-06-01,Ministerio de Gobernación,corriente,ejecutado,801217305.34,34239642.5412,331393723.40000004,14161954.0092
2012-09-01,Ministerio de Gobernación,corriente,ejecutado,1242456526.28,52452079.6102,441239220.93999994,18627544.9115
2012-12-01,Ministerio de Gobernación,corriente,ejecutado,1861151961.45,77613467.1812,618695435.1700001,25800739.9972
2013-03-01,Ministerio de Gobernación,corriente,ejecutado,428068900.42,17635727.6013,428068900.42,17635727.6013
2013-06-01,Ministerio de Gobernación,corriente,ejecutado,917609860.19,37349434.7421,489540959.77000004,19925764.6673
2013-09-01,Ministerio de Gobernación,corriente,ejecutado,1394732645.83,56079610.4707,477122785.63999987,19184221.4674
2013-12-01,Ministerio de Gobernación,corriente,ejecutado,2052962493.08,81536889.9967,658229847.25,26142715.6262
2014-03-01,Ministerio de Gobernación,corriente,ejecutado,524363861.9,20574206.0301,524363861.9,20574206.0301
2014-06-01,Ministerio de Gobernación,corriente,ejecutado,1108075408.33,42954228.3947,583711546.43,22627412.2623
2014-09-01,Ministerio de Gobernación,corriente,ejecutado,1712675661.38,65584304.6891,604600253.0500002,23152245.4048
2014-12-01,Ministerio de Gobernación,corriente,ejecutado,2599790507.49,98338191.8545,887114846.1099997,33555499.8306
2015-03-01,Ministerio de Gobernación,corriente,ejecutado,215254033.94,8043636.9265,215254033.94,8043636.9265
2015-06-01,Ministerio de Gobernación,corriente,ejecutado,345836939.73,12767875.2137,130582905.79000002,4820960.5587
2015-09-01,Ministerio de Gobernación,corriente,ejecutado,514127529.51,18750218.6077,168290589.77999997,6137553.7525
2015-12-01,Ministerio de Gobernación,corriente,ejecutado,773952709.8,27881036.0335,259825180.28999996,9359997.2225
2016-03-01,Ministerio de Gobernación,corriente,ejecutado,153627164.74,5467114.2031,153627164.74,5467114.2031
2016-06-01,Ministerio de Gobernación,corriente,ejecutado,334599694.36,11763788.8064,180972529.62,6362595.8245
2016-09-01,Ministerio de Gobernación,corriente,ejecutado,533603720.17,18532891.3021,199004025.81,6911720.8887
2016-12-01,Ministerio de Gobernación,corriente,ejecutado,816040160.89,27996877.0586,282436440.71999997,9689888.6681
2017-03-01,Ministerio de Gobernación,corriente,ejecutado,177943567.95,6031215.7211,177943567.95,6031215.7211
2017-06-01,Ministerio de Gobernación,corriente,ejecutado,395245160.78000003,13235346.0406,217301592.83000004,7276652.7251
2017-09-01,Ministerio de Gobernación,corriente,ejecutado,626982562.12,20740166.5706,231737401.33999997,7665719.2637
2017-12-01,Ministerio de Gobernación,corriente,ejecutado,952389826.4200001,31119363.6974,325407264.3000001,10632691.2852
2018-03-01,Ministerio de Gobernación,corriente,ejecutado,238283681,7691792.2271,238283681,7691792.2271
2018-06-01,Ministerio de Gobernación,corriente,ejecutado,428304497.94,13659414.0835,190020816.94,6060111.5224
2018-09-01,Ministerio de Gobernación,corriente,ejecutado,692274592.87,21809509.8385,263970094.93,8316148.5944
2018-12-01,Ministerio de Gobernación,corriente,ejecutado,1015236052.42,31593198.0427,322961459.54999995,10050259.0776
2019-03-01,Ministerio de Gobernación,corriente,ejecutado,210579454.69,6473809.8772,210579454.69,6473809.8772
2019-06-01,Ministerio de Gobernación,corriente,ejecutado,436996400.58,13272966.3069,226416945.89,6877000.5659
2019-09-01,Ministerio de Gobernación,corriente,ejecutado,685403295.89,20564795.1002,248406895.31,7453184.0365
